name	description	pvalue
Hs~Ref:NM_003420.2~uORF:IOH9658	zinc finger protein 35 (ZNF35)	0.7092368912204707
Hs~Ref:NM_024819.2~uORF:IOH5768	Dephospho-CoA kinase domain-containing protein	0.7092882363643285
Hs~MGC:BC102021.1~uORF:IOH63591	Beta-crystallin B3	0.7093335208252247
Hs~Ref:NM_017677.2~uORF:IOH10557	myotubularin related protein 8 (MTMR8)	0.7093812135099055
Hs~MGC:BC052803.1~uORF:IOH29397	forkhead box P4 (FOXP4)	0.7094107935838178
Hs~Ref:NM_019025.2~uORF:IOH41563	Spermine oxidase	0.7095298776962882
Hs~MGC:BC000989.2~uORF:IOH2897	chromosome 14 open reading frame 124 (C14orf124)	0.709602206605753
Hs~Ref:NM_012425.2~uORF:IOH3398	Ras suppressor protein 1 (RSU1), transcript variant 1	0.7100485577886558
Hs~MGC:BC008741.1~uORF:IOH5919	PDZ and LIM domain 5 (PDLIM5)	0.710598633079843
Hs~Ref:NM_032906.2~uORF:IOH6693	phosphatidylinositol glycan anchor biosynthesis, class Y (PIGY), transcript variant 1	0.7107988958756731
Hs~Ref:NM_002275.1~uORF:IOH5303	keratin 15 (KRT15)	0.7108118578482534
Hs~MGC:BC010172.2~uORF:IOH12518	Protein FAM41C-like	0.7111625500083116
Hs~MGC:BC009780.1~uORF:IOH13685	splicing factor 3b, subunit 3, 130kDa (SF3B3)	0.7113400654720304
Hs~MGC:BC008959.1~uORF:IOH6087	histocompatibility (minor) 13 (HM13)	0.7116334430573465
Hs~MGC:BC024256.1~uORF:IOH14000	F-box and leucine-rich repeat protein 18 (FBXL18)	0.7117015412719185
Hs~MGC:BC067257.1~uORF:IOH39993	alkB, alkylation repair homolog 3 (E. coli) (ALKBH3)	0.7117853989234633
Hs~Ref:NM_014239.1~uORF:IOH27837	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa (EIF2B2)	0.7119155561707885
Hs~MGC:BC009738.1~uORF:IOH9861	phenazine biosynthesis-like protein domain containing (PBLD)	0.7119465508097549
Hs~MGC:BC010033.1~uORF:IOH27835	quinolinate phosphoribosyltransferase (nicotinate-nucleotide pyrophosphorylase (carboxylating)) (QPRT)	0.7119895633180375
Hs~Ref:NM_139162.2~uORF:IOH12829	Smith-Magenis syndrome chromosome region candidate gene 7 protein	0.7120875470853489
Hs~Ref:NM_014448.2~uORF:IOH5304	Rho guanine exchange factor (GEF) 16 (ARHGEF16)	0.7122043672757649
Hs~Ref:NM_006838.1~uORF:IOH11106	methionyl aminopeptidase 2 (METAP2)	0.7122320922375278
Hs~Ref:NM_015449.1~uORF:IOH3953	chromosome 1 open reading frame 43 (C1orf43), transcript variant 1	0.712517159129908
Hs~Ref:NM_002930.1~uORF:IOH54792	GTP-binding protein Rit2	0.7126303202528925
Hs~MGC:BC008288.1~uORF:IOH6248	UBX domain containing 1 (UBXD1)	0.7127597792951685
Hs~MGC:BC004122.1~uORF:IOH22910	Pre-mRNA-splicing factor ISY1 homolog	0.7128240271387702
Hs~Ref:NM_007285.5~uORF:IOH7450	GABA(A) receptor-associated protein-like 2 (GABARAPL2)	0.7129549957449051
Hs~MGC:BC060767.1~uORF:IOH29188	centaurin, beta 2 (CENTB2)	0.7130742680837692
Hs~Ref:NM_138279.1~uORF:IOH35268	BCL2/adenovirus E1B 19kD interacting protein like (BNIPL), transcript variant 2	0.7130904280952556
Hs~Ref:NM_145268.1~uORF:IOH10668	chromosome 7 open reading frame 45 (C7orf45)	0.7131205000626095
Hs~Ref:NM_002853.2~uORF:IOH3151	Cell cycle checkpoint protein RAD1	0.7131556187937782
Hs~MGC:NM_153498.1~uORF:IOH26033	calcium/calmodulin-dependent protein kinase ID (CAMK1D), transcript variant 2	0.7131755821228178
Hs~Ref:NM_080414.1~uORF:IOH42243	vacuolar protein sorting 16 homolog (S. cerevisiae) (VPS16), transcript variant 2	0.7132369880550751
Hs~Ref:NM_015343.1~uORF:IOH12711	dullard homolog (Xenopus laevis) (DULLARD)	0.7135392166472645
Hs~MGC:BC018918.2~uORF:IOH40607	hypothetical protein FLJ20699 (FLJ20699)	0.7137546842832371
Hs~MGC:BC000526.1~uORF:IOH3637	transmembrane protein 98 (TMEM98)	0.7137987650729559
Hs~Ref:NM_002867.2~uORF:IOH6672	RAB3B, member RAS oncogene family (RAB3B)	0.7138390372430238
Hs~Ref:NM_058229.2~uORF:IOH41318	F-box protein 32 (FBXO32), transcript variant 1	0.7140805468994026
Hs~Ref:NM_014909.2~uORF:IOH27006	vasohibin 1 (VASH1)	0.7141122769782788
Hs~Ref:NM_002243.2~uORF:IOH13007	potassium inwardly-rectifying channel, subfamily J, member 15 (KCNJ15), transcript variant 2	0.7142520919160789
Hs~Ref:NM_138381.1~uORF:IOH6954	oxidoreductase NAD-binding domain containing 1 (OXNAD1)	0.7143562203779614
Hs~Ref:NM_022493.1~uORF:IOH21554	nuclear prelamin A recognition factor-like (NARFL)	0.7143979992726308
Hs~MGC:BC017357.1~uORF:IOH29348	zinc finger protein 765 (ZNF765)	0.7146182556514018
Hs~Ref:NM_003332.1~uORF:IOH10176	TYRO protein tyrosine kinase binding protein (TYROBP), transcript variant 1	0.7147706466262111
Hs~Ref:NM_004889.2~uORF:IOH57366	ATP synthase subunit f, mitochondrial	0.7147835957771643
Hs~MGC:BC069421.1~uORF:IOH40393	metallothionein 1B (MT1B)	0.7148788450773829
Hs~MGC:BC003188.1~uORF:IOH4526	MACRO domain-containing protein 1	0.7149487922200191
Hs~MGC:BC075800.1~uORF:IOH62474	cAMP-dependent protein kinase type II-beta regulatory subunit	0.7149609787296083
Hs~Ref:NM_002156.1~uORF:IOH5036	heat shock 60kDa protein 1 (chaperonin) (HSPD1), nuclear gene encoding mitochondrial protein, transcript variant 1	0.7149993614678518
Hs~MGC:BC008364.1~uORF:IOH5969	heterogeneous nuclear ribonucleoprotein C (C1/C2) (HNRPC)	0.7151291298055982
Hs~MGC:BC017873.1~uORF:IOH12434	family with sequence similarity 33, member A (FAM33A)	0.7152335773581149
Hs~Ref:NM_004725.2~uORF:IOH4613	BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast) (BUB3), transcript variant 1	0.7152361086706209
Hs~Ref:NM_022572.1~uORF:IOH6351	paroxysmal nonkinesigenic dyskinesia (PNKD), transcript variant 2	0.7152609346306161
Hs~Ref:NM_000232.1~uORF:IOH12316	Beta-sarcoglycan	0.7152835494260505
Hs~Ref:NM_024776.1~N/A	Tyrosine-protein kinase SgK269	0.7154162701348961
Hs~Ref:NM_006303.2~uORF:IOH5395	JTV1 gene (JTV1)	0.7156454239429719
Hs~Ref:NM_001671.2~uORF:IOH23108	asialoglycoprotein receptor 1 (ASGR1)	0.7156585315422107
Hs~Ref:NM_000284.1~uORF:IOH3633	pyruvate dehydrogenase (lipoamide) alpha 1 (PDHA1)	0.7157860166044578
Hs~Ref:NM_013443.2~uORF:IOH6716	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6	0.7158601177601573
Hs~MGC:BC101461.1~uORF:IOH63596	Neurexophilin-2	0.7158656557841825
Hs~Ref:NM_025041.2~uORF:IOH44711	chromosome 3 open reading frame 36 (C3orf36)	0.7159634590992228
Hs~MGC:BC001610.1~uORF:IOH4912	zinc finger protein 765 (ZNF765)	0.7161151152137883
Hs~Ref:NM_016071.2~uORF:IOH11088	mitochondrial ribosomal protein S33 (MRPS33), nuclear gene encoding mitochondrial protein, transcript variant 1	0.7161861107333681
Hs~Ref:NM_001092.3~uORF:IOH39490	active BCR-related gene (ABR), transcript variant 2	0.7163733984517546
Hs~Ref:NM_145792.1~uORF:IOH7456	microsomal glutathione S-transferase 1 (MGST1), transcript variant 1a	0.7164384927618008
Hs~Ref:XM_374803.1~uORF:IOH42807	LINE-1 reverse transcriptase homolog	0.7164640243271581
Hs~MGC:NM_173470.1~uORF:IOH21527	transmembrane protein 32 (TMEM32)	0.7168371468747335
Hs~MGC:BC049215.1~uORF:IOH26613	2'-5'-oligoadenylate synthetase 2, 69/71kDa (OAS2)	0.7168799580962031
Hs~Ref:NM_017856.1~uORF:IOH3877	gem (nuclear organelle) associated protein 8 (GEMIN8), transcript variant 3	0.7168839197923574
Hs~MGC:BC040020.2~uORF:IOH26263	zinc finger protein 280B (SUHW2)	0.7169363512808996
Hs~MGC:BC018426.1~uORF:IOH9673	Protein URG4	0.716979817250951
Hs~MGC:NM_152542.2~uORF:IOH27547	protein phosphatase 1K (PP2C domain containing) (PPM1K)	0.7177806749374293
Hs~MGC:BC037571.1~uORF:IOH28701	cholinergic receptor, nicotinic, alpha 7 (CHRFAM7A)	0.7180157453968041
Hs~Ref:NM_001269.2~uORF:IOH6933	regulator of chromosome condensation 1 (RCC1), transcript variant 3	0.7181573688259366
Hs~Ref:NM_000585.1~uORF:IOH21448	interleukin 15 (IL15), transcript variant 3	0.7182697327643597
Hs~Ref:NM_005500.1~uORF:IOH3882	SUMO1 activating enzyme subunit 1 (SAE1)	0.7185629380315928
Hs~Ref:NM_198949.1~uORF:IOH40684	nudix (nucleoside diphosphate linked moiety X)-type motif 1 (NUDT1), transcript variant 2B	0.7186553671282401
Hs~Ref:NM_006183.2~uORF:IOH13686	neurotensin (NTS)	0.718793487897188
Hs~MGC:BC014532.1~uORF:IOH12798	decapping enzyme, scavenger (DCPS)	0.7188614304945176
Hs~Ref:NM_006241.2~uORF:IOH5954	protein phosphatase 1, regulatory (inhibitor) subunit 2 (PPP1R2)	0.7189775475082545
Hs~Ref:NM_021809.2~uORF:IOH13079	TGFB-induced factor homeobox 2 (TGIF2)	0.7190016609151734
Hs~MGC:BC008825.2~uORF:IOH6387	DEAH (Asp-Glu-Ala-His) box polypeptide 16 (DHX16)	0.7191573534922096
Hs~Ref:NM_032509.2~uORF:IOH26995	RNA binding motif protein 13 (RBM13)	0.719168756987796
Hs~Ref:NM_022133.2~uORF:IOH21896	sorting nexin 16 (SNX16), transcript variant 1	0.7191785377007083
Hs~MGC:BC023569.1~uORF:IOH27860	UPF3 regulator of nonsense transcripts homolog A (yeast) (UPF3A)	0.7192982349327157
Hs~MGC:NM_173474.2~uORF:IOH13254	N-terminal asparagine amidase (NTAN1)	0.7193114457557572
Hs~Ref:NM_002170.2~uORF:IOH35228	interferon, alpha 8 (IFNA8)	0.7194959827888752
Hs~Ref:NM_001886.1~uORF:IOH59021	Beta-crystallin A4	0.7196269268410477
Hs~MGC:NM_152667.1~uORF:IOH10850	N-acetylneuraminic acid phosphatase (NANP)	0.7196680726044211
Hs~Ref:NM_006201.2~N/A	Serine/threonine-protein kinase PCTAIRE-3	0.719717227482001
Hs~MGC:BC042036.1~uORF:IOH26443	BolA-like protein 3	0.7197205122825634
Hs~MGC:BC053373.1~uORF:IOH28997	mitochondrial ribosomal protein L43 (MRPL43)	0.719731383254904
Hs~Ref:NM_023935.1~uORF:IOH4217	chromosome 20 open reading frame 116 (C20orf116)	0.7205387857804504
Hs~MGC:NM_153220.1~uORF:IOH22700	dpy-19-like 3 (C. elegans) (DPY19L3)	0.7206458355419918
Hs~MGC:BC017025.1~uORF:IOH9960	parathymosin (PTMS)	0.7207629331739244
Hs~MGC:BC001662.1~N/A	MAP kinase-activated protein kinase 3	0.720800656476897
Hs~MGC:BC066645.1~uORF:IOH39925	methionine adenosyltransferase II, beta (MAT2B)	0.7208914109126652
Hs~Ref:NM_005400.1~N/A	protein kinase C, epsilon (PRKCE)	0.7212236771658945
Hs~Ref:NM_018485.1~uORF:IOH39439	G protein-coupled receptor 77 (GPR77)	0.7213627102100768
Hs~Ref:NM_058170.1~uORF:IOH10815	olfactomedin 3 (OLFM3)	0.7213736025606152
Hs~Ref:NM_006756.2~uORF:IOH42106	transcription elongation factor A (SII), 1 (TCEA1), transcript variant 1	0.7215477062262265
Hs~Ref:NM_004461.1~uORF:IOH5778	phenylalanyl-tRNA synthetase, alpha subunit (FARSA)	0.7215868472853674
Hs~Ref:NM_014245.1~uORF:IOH7569	ring finger protein 7 (RNF7), transcript variant 1	0.7216813056207597
Hs~MGC:BC022374.1~uORF:IOH14795	PHD finger protein 19	0.7217999782746354
Hs~Ref:NM_003887.1~uORF:IOH60033	Development and differentiation-enhancing factor 2	0.7219971184722345
Hs~Ref:NM_014009.2~uORF:IOH43597	forkhead box P3 (FOXP3)	0.7220904759721005
Hs~MGC:BC017763.1~uORF:IOH14236	HSPB (heat shock 27kDa) associated protein 1 (HSPBAP1)	0.7222184466457371
Hs~Ref:NM_017839.3~uORF:IOH40661	acyltransferase like 1 (AYTL1)	0.7223423983224977
Hs~Ref:NM_001544.2~uORF:IOH23172	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group) (ICAM4), transcript variant 1	0.722713637282544
Hs~Ref:NM_001004312.1~uORF:IOH40785	receptor (chemosensory) transporter protein 2 (RTP2)	0.7227986853263644
Hs~MGC:BC034554.1~uORF:IOH25751	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3 (SERPINA3)	0.7228198828719384
Hs~Ref:NM_053045.1~uORF:IOH14287	Transmembrane protein 203	0.722923658640263
Hs~MGC:BC064945.1~uORF:IOH39953	SCY1-like 1 binding protein 1 (SCYL1BP1)	0.7229443670539251
Hs~Ref:NM_002759.1~CAT:PV4821	Interferon-induced, double-stranded RNA-activated protein kinase	0.7230814885461218
Hs~MGC:NM_152238.1~uORF:IOH10394	sorting nexin 7 (SNX7), transcript variant 2	0.7232276706661536
Hs~MGC:BC037854.1~uORF:IOH27633	dynein, cytoplasmic 1, intermediate chain 1 (DYNC1I1)	0.7233560180461499
Hs~MGC:NM_152740.2~uORF:IOH21624	3-hydroxyisobutyrate dehydrogenase, mitochondrial	0.7233622405332787
Hs~MGC:BC051888.1~uORF:IOH27068	tRNA-yW synthesizing protein 1 homolog (S. cerevisiae) (TYW1)	0.7234129013527719
Hs~Ref:NM_016146.1~uORF:IOH9822	trafficking protein particle complex 4 (TRAPPC4)	0.72344184059179
Hs~MGC:BC009423.1~uORF:IOH12920	suppressor of G2 allele of SKP1 pseudogene (S. cerevisiae) (SUGT1P)	0.7236846450917137
Hs~MGC:BC053675.1~uORF:IOH29030	thymopoietin (TMPO)	0.7240254976128669
Hs~Ref:NM_000149.1~uORF:IOH45728	Galactoside 3(4)-L-fucosyltransferase	0.7241079228944471
Hs~Ref:NM_018032.2~uORF:IOH4849	LUC7-like (S. cerevisiae) (LUC7L), transcript variant 1	0.7242891836830557
Hs~MGC:BC015628.1~uORF:IOH13638	4-aminobutyrate aminotransferase (ABAT)	0.724295049061781
Hs~Ref:NM_002960.1~uORF:IOH11798	S100 calcium binding protein A3 (S100A3)	0.724361737866269
Hs~MGC:BC007242.1~uORF:IOH46096	ets variant gene 4 (E1A enhancer binding protein, E1AF) (ETV4)	0.7243653927971917
Hs~MGC:BC007894.2~uORF:IOH6720	StAR-related lipid transfer (START) domain containing 7 (STARD7)	0.7243875726939797
Hs~Ref:NM_003677.3~uORF:IOH56971	Density-regulated protein	0.7244804456861444
Hs~Ref:NM_144593.1~uORF:IOH11628	Ras homolog enriched in brain like 1 (RHEBL1)	0.7245163609074505
Hs~Ref:NM_003845.1~CAT:PV3871	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 (DYRK4)	0.7245301862834854
Hs~MGC:BC067446.1~uORF:IOH40156	disabled homolog 1 (Drosophila) (DAB1)	0.7247146067330628
Hs~MGC:BC011928.2~uORF:IOH14723	JmjC domain-containing protein 4	0.7247423841886877
Hs~Ref:NM_031311.2~uORF:IOH10663	carboxypeptidase, vitellogenic-like (CPVL), transcript variant 1	0.7247617017973489
Hs~Ref:NM_022343.2~uORF:IOH59950	Golgi-associated plant pathogenesis-related protein 1	0.7251584983603478
Hs~MGC:BC005395.1~uORF:IOH7260	hemopexin (HPX)	0.7252738738535235
Hs~MGC:BC015557.2~uORF:IOH14423	CD68 molecule (CD68)	0.7253628880655482
Hs~Ref:NM_002012.1~uORF:IOH21676	fragile histidine triad gene (FHIT)	0.7254201177102426
Hs~Ref:NM_032730.3~uORF:IOH56958	Reticulon-4-interacting protein 1	0.7255728060858162
Hs~MGC:NM_173471.1~uORF:IOH40179	S-adenosylmethionine mitochondrial carrier protein	0.7256670113065646
Hs~MGC:BC045535.1~uORF:IOH26895	TRM1-like protein	0.7257886303589747
Hs~Ref:NM_024038.2~uORF:IOH5926	chromosome 19 open reading frame 43 (C19orf43)	0.7261429377657722
Hs~Ref:NM_006736.4~uORF:IOH57131	DnaJ homolog subfamily B member 2	0.7263728132282636
Hs~Ref:NM_005851.2~uORF:IOH5446	CDK2-associated protein 2 (CDK2AP2)	0.7263733104805228
Hs~Ref:NM_005324.3~uORF:IOH5791	H3 histone, family 3B (H3.3B) (H3F3B)	0.7265759766713727
Hs~Ref:NM_001568.1~uORF:IOH3799	eukaryotic translation initiation factor 3, subunit E (EIF3E)	0.7266593965144845
Hs~MGC:NM_198395.1~uORF:IOH7337	GTPase activating protein (SH3 domain) binding protein 1 (G3BP1), transcript variant 2	0.7269092254893806
Hs~Ref:NM_174901.3~uORF:IOH35161	family with sequence similarity 9, member C (FAM9C)	0.7274959348912143
Hs~MGC:BC054888.1~uORF:IOH29471	LSM14B, SCD6 homolog B (S. cerevisiae) (LSM14B)	0.7275023821774717
Hs~MGC:BC007460.1~uORF:IOH7350	acid phosphatase, prostate (ACPP)	0.7275956119536868
Hs~MGC:BC007840.2~uORF:IOH6710	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) (SDHB)	0.7276226153232742
Hs~MGC:BC022378.1~uORF:IOH13502	zinc finger with KRAB and SCAN domains 1 (ZKSCAN1)	0.7276595763966368
Hs~MGC:BC012349.1~uORF:IOH12510	cyclin F (CCNF)	0.728000677753991
Hs~Ref:NM_003447.1~uORF:IOH11880	zinc finger protein 165 (ZNF165)	0.7281932569369669
Hs~Ref:NM_001024631.1~uORF:IOH57349	Ataxin-3	0.7283859143229563
Hs~Ref:NM_006466.1~uORF:IOH14273	polymerase (RNA) III (DNA directed) polypeptide F, 39 kDa (POLR3F)	0.7286940689991712
Hs~MGC:BC013567.1~uORF:IOH9922	ubiquitin specific peptidase 48 (USP48)	0.7288059536642564
Hs~MGC:BC001105.1~uORF:IOH3794	dysbindin (dystrobrevin binding protein 1) domain containing 2 (DBNDD2)	0.7289331734394603
Hs~Ref:NM_052838.2~uORF:IOH12732	septin 1 (SEPT1)	0.7289825156610898
Hs~MGC:BC013966.2~uORF:IOH12372	family with sequence similarity 64, member A (FAM64A)	0.7290324514096386
Hs~Ref:NM_016204.1~uORF:IOH40347	growth differentiation factor 2 (GDF2)	0.7291167966560931
Hs~MGC:BC050329.1~uORF:IOH26431	neuropilin (NRP) and tolloid (TLL)-like 1 (NETO1)	0.7292539208148154
Hs~MGC:BC038585.1~uORF:IOH26053	Tripartite motif-containing protein 15	0.729398377773028
Hs~Ref:NM_138707.1~uORF:IOH40983	B-cell CLL/lymphoma 7B (BCL7B), transcript variant 2	0.729583592216519
Hs~Ref:NM_001261.2~CAT:PV4335	cyclin K and cyclin-dependent kinase 9 (CDC2-related kinase) (CDK9): cyclin K and CDK9 sequences are seperated by -- (in the protein list file).	0.7295926169920239
Hs~Ref:NM_004283.2~uORF:IOH10511	Ras-related protein Rab-3D	0.7296740135288835
Hs~Ref:NM_172014.1~uORF:IOH44426	tumor necrosis factor (ligand) superfamily, member 14 (TNFSF14), transcript variant 2	0.7298309683689931
Hs~MGC:BC012569.1~uORF:IOH12120	zinc finger protein 673 (ZNF673)	0.729874674104536
Hs~Ref:NM_021805.1~uORF:IOH5038	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain (SIGIRR)	0.7298972439451197
Hs~MGC:BC034142.1~uORF:IOH23177	immunoglobulin kappa variable 1-5 (IGKV1-5)	0.7299327021792394
Hs~Ref:NM_002177.1~uORF:IOH35249	interferon, omega 1 (IFNW1)	0.7299437899881087
Hs~Ref:NM_006923.2~uORF:IOH4099	stromal cell-derived factor 2 (SDF2)	0.7300528621730222
Hs~MGC:BC007833.2~uORF:IOH6700	phosphatidylinositol-4-phosphate 5-kinase, type I, alpha (PIP5K1A)	0.7302199122547912
Hs~MGC:BC030027.1~uORF:IOH22381	Guanine nucleotide-binding protein G(o) subunit alpha	0.7305424413646127
Hs~Ref:NM_138784.1~uORF:IOH13439	hypothetical protein BC014341 (LOC116123)	0.7306160407864011
Hs~Ref:NM_024779.2~uORF:IOH11402	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma (PIP4K2C)	0.7310639221260274
Hs~MGC:BC068031.1~uORF:IOH40029	Cell cycle checkpoint control protein RAD9B homolog	0.7312124332767227
Hs~MGC:BC005249.1~uORF:IOH7355	estrogen receptor binding site associated, antigen, 9 (EBAG9)	0.7313261062603751
Hs~MGC:BC001213.1~uORF:IOH4785	Putative methyltransferase METT10D	0.7313756250030685
Hs~Ref:XM_167152.4~uORF:IOH43549	Zinc finger protein 192	0.7316804742368288
Hs~MGC:BC058836.1~uORF:IOH29500	WD repeat domain 3 (WDR3)	0.7317326000285125
Hs~Ref:NM_012094.3~uORF:IOH42322	peroxiredoxin 5 (PRDX5), nuclear gene encoding mitochondrial protein, transcript variant 1	0.7317963750989415
Hs~MGC:BC034984.1~uORF:IOH26875	Kinesin-like protein KIF16B	0.7319283951292619
Hs~Ref:NM_020384.1~uORF:IOH12584	claudin 2 (CLDN2)	0.7319427465862309
Hs~MGC:BC001778.1~uORF:IOH4907	uroporphyrinogen decarboxylase (UROD)	0.7320676434005273
Hs~MGC:BC032567.1~uORF:IOH21895	neuroligin 4, Y-linked (NLGN4Y)	0.7321224765694958
Hs~MGC:BC002759.2~uORF:IOH46070	hypothetical protein FLJ20489 (FLJ20489)	0.732237049957609
Hs~MGC:BC037779.2~uORF:IOH27741	Zinc finger protein 165	0.7324748102453251
Hs~Ref:NM_016215.3~uORF:IOH54905	EGF-like domain-containing protein 7	0.7326155382938291
Hs~MGC:BC000645.1~uORF:IOH4240	solute carrier family 39 (zinc transporter), member 7 (SLC39A7)	0.7328993119902125
Hs~MGC:BC017249.1~uORF:IOH12653	enolase 3 (beta, muscle) (ENO3)	0.7329084960253585
Hs~Ref:NM_139049.1~uORF:IOH53990	Mitogen-activated protein kinase 8	0.7331040975127419
Hs~Ref:NM_015680.2~uORF:IOH3981	chromosome 2 open reading frame 24 (C2orf24)	0.7335179104171289
Hs~Ref:NM_032204.3~uORF:IOH12073	activating signal cointegrator 1 complex subunit 2 (ASCC2)	0.7336573288243811
Hs~Ref:NM_001007067.1~uORF:IOH41337	syndecan binding protein (syntenin) (SDCBP), transcript variant 2	0.7338443165319649
Hs~Ref:NM_014622.4~uORF:IOH41880	loss of heterozygosity, 11, chromosomal region 2, gene A (LOH11CR2A), transcript variant 1	0.7338493201868019
Hs~Ref:NM_002713.2~uORF:IOH45768	protein phosphatase 1, regulatory (inhibitor) subunit 8 (PPP1R8), transcript variant 3	0.73421873499306
Hs~MGC:BC057760.1~uORF:IOH29220	MORN repeat-containing protein 3	0.7342812722864336
Hs~MGC:BC022459.1~uORF:IOH11064	sulfotransferase family 4A, member 1 (SULT4A1)	0.7343703479689172
Hs~MGC:BC078663.1~uORF:IOH63026	Glycogen debranching enzyme	0.7344026948024551
Hs~Ref:NM_024516.1~uORF:IOH5156	chromosome 16 open reading frame 53 (C16orf53)	0.7344354559424564
Hs~MGC:BC005153.1~uORF:IOH5158	rabphilin 3A-like (without C2 domains) (RPH3AL)	0.7345097584099859
Hs~MGC:BC021278.1~uORF:IOH14591	hexokinase domain containing 1 (HKDC1)	0.7345555655759816
Hs~Ref:NM_001422.1~uORF:IOH22142	E74-like factor 5 (ets domain transcription factor) (ELF5), transcript variant 2	0.7347688269188333
Hs~MGC:NM_178034.1~uORF:IOH21503	phospholipase A2, group IVD (cytosolic) (PLA2G4D)	0.7350161185673303
Hs~MGC:BC042151.1~uORF:IOH27998	glycerate kinase (GLYCTK)	0.7350234655248347
Hs~Ref:NM_003049.1~uORF:IOH40375	solute carrier family 10 (sodium/bile acid cotransporter family), member 1 (SLC10A1)	0.7352461060297252
Hs~MGC:BC013708.1~uORF:IOH25782	eukaryotic translation initiation factor 4A, isoform 2 (EIF4A2)	0.7353004052511625
Hs~Ref:NM_203418.1~uORF:IOH41499	regulator of calcineurin 1 (RCAN1), transcript variant 3	0.7354509112801291
Hs~Ref:NM_012325.1~uORF:IOH41294	microtubule-associated protein, RP/EB family, member 1 (MAPRE1)	0.7354857099796897
Hs~MGC:BC049366.1~uORF:IOH26745	dystrobrevin, beta (DTNB)	0.7357974263664693
Hs~MGC:BC053853.1~uORF:IOH28945	Phytanoyl-CoA dioxygenase domain-containing protein 1	0.7358750616482062
Hs~Ref:NM_000365.2~uORF:IOH7523	triosephosphate isomerase 1 (TPI1)	0.735991024774078
Hs~Ref:NM_021268.1~uORF:IOH35234	interferon, alpha 17 (IFNA17)	0.7360166545904727
Hs~MGC:BC013031.1~uORF:IOH13433	Pleckstrin homology-like domain family B member 1	0.736217872596467
Hs~MGC:BC013778.1~uORF:IOH10676	solute carrier family 7, member 6 opposite strand (SLC7A6OS)	0.7362578095610721
Hs~MGC:BC060870.1~uORF:IOH62447	Receptor-interacting serine/threonine-protein kinase 5	0.7364069129094221
Hs~MGC:BC002655.2~uORF:IOH5256	cell cycle related kinase (CCRK)	0.7364370519062644
Hs~MGC:BC009025.1~uORF:IOH3311	chromosome 17 open reading frame 42 (C17orf42)	0.7365022110956775
Hs~Ref:NM_001004331.1~uORF:IOH40802	similar to CG32662-PA (MGC88374)	0.7365045140694688
Hs~Ref:NM_018145.1~uORF:IOH40027	family with sequence similarity 82, member C (FAM82C)	0.7368573372951917
Hs~Ref:NM_002752.3~CAT:PV3620	mitogen-activated protein kinase 9 (MAPK9), transcript variant JNK2-a2	0.7369400003592987
Hs~MGC:BC038105.2~uORF:IOH27173	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) (MPP7)	0.7370683500353064
Hs~Ref:NM_181467.1~uORF:IOH58611	Eukaryotic translation initiation factor 6	0.7373514827537592
Hs~Ref:NM_001017417.1~uORF:IOH54734	cancer/testis antigen family 45, member A1 (CT45A1), mRNA.	0.7376123649612609
Hs~Ref:NM_139161.2~uORF:IOH43543	crumbs homolog 3 (Drosophila) (CRB3), transcript variant 2	0.7376517893738486
Hs~MGC:BC001728.1~uORF:IOH4430	TCF3 fusion partner	0.7377309909566114
Hs~Ref:NM_001721.2~uORF:IOH11645	BMX non-receptor tyrosine kinase (BMX), transcript variant 2	0.7378809284290007
Hs~Ref:NM_018650.1~N/A	Serine/threonine-protein kinase MARK1	0.7379063385556981
Hs~Ref:NM_025218.2~uORF:IOH43182	UL16 binding protein 1 (ULBP1)	0.7379468938791706
Hs~Ref:NM_005550.2~uORF:IOH22889	kinesin family member C3 (KIFC3)	0.7379980186144957
Hs~Ref:NM_016139.2~uORF:IOH3869	coiled-coil-helix-coiled-coil-helix domain containing 2 (CHCHD2)	0.7380161858207865
Hs~MGC:BC014552.1~uORF:IOH12669	Thiamin pyrophosphokinase 1	0.7380558604953662
Hs~Ref:NM_053006.1~N/A	testis-specific serine kinase 2 (TSSK2)	0.7385936569581573
Hs~Ref:NM_005019.3~uORF:IOH11117	phosphodiesterase 1A, calmodulin-dependent (PDE1A), transcript variant 1	0.7386749722688548
Hs~Ref:NM_145699.2~uORF:IOH35258	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A (APOBEC3A)	0.7386924038327688
Hs~MGC:BC068078.1~uORF:IOH40781	nucleophosmin/nucleoplasmin, 2 (NPM2)	0.7386978744483332
Hs~Ref:NM_005130.1~uORF:IOH3926	fibroblast growth factor binding protein 1 (FGFBP1)	0.7387834824576045
